Date,Sex,FW Size
31-May-94,M,
31-May-94,M,
31-May-94,M,
31-May-94,F,47
31-May-94,M,43
31-May-94,,
31-May-94,F,50
31-May-94,M,46
31-May-94,M,43
31-May-94,,
17-May-97,F,54
17-May-97,M,48
17-May-97,M,50
17-May-97,M,50
18-May-97,M,45
18-May-97,M,50
18-May-97,M,49
18-May-97,M,46
18-May-97,M,50
18-May-97,M,50
18-May-97,M,47
18-May-97,M,48
18-May-97,M,46
18-May-97,M,48
18-May-97,M,46
18-May-97,M,50
18-May-97,M,47
19-May-97,M,48
19-May-97,F,51
19-May-97,M,52
19-May-97,M,49
19-May-97,M,49
19-May-97,M,52
19-May-97,M,50
19-May-97,F,53
19-May-97,M,46
19-May-97,M,48
19-May-97,M,48
19-May-97,M,53
19-May-97,,
19-May-97,M,49
19-May-97,M,
19-May-97,M,46
19-May-97,M,49
19-May-97,M,45
19-May-97,M,49
19-May-97,M,49
19-May-97,M,49
19-May-97,M,52
19-May-97,,
19-May-97,,
19-May-97,M,48
19-May-97,M,50
19-May-97,M,49
19-May-97,M,50
19-May-97,,
19-May-97,,
19-May-97,M,49
19-May-97,M,50
19-May-97,M,47
19-May-97,M,46
19-May-97,M,48
19-May-97,M,50
19-May-97,M,44
19-May-97,M,49
19-May-97,M,47
19-May-97,M,50
19-May-97,M,50
19-May-97,M,50
19-May-97,,44
19-May-97,,
19-May-97,M,52
19-May-97,M,51
19-May-97,M,50
19-May-97,F,55
20-May-97,M,48
20-May-97,M,51
20-May-97,M,48
20-May-97,M,50
20-May-97,M,54
20-May-97,M,49
20-May-97,F,57
20-May-97,M,50
20-May-97,,
20-May-97,M,50
20-May-97,F,49
20-May-97,M,48
20-May-97,M,49
20-May-97,M,51
20-May-97,M,47
20-May-97,M,48
20-May-97,M,51
20-May-97,M,46
20-May-97,M,49
20-May-97,M,51
20-May-97,M,52
20-May-97,M,52
20-May-97,M,51
20-May-97,M,44
20-May-97,,
20-May-97,M,51
20-May-97,,
20-May-97,M,50
20-May-97,M,51
20-May-97,M,52
20-May-97,M,
20-May-97,M,52
20-May-97,F,49
20-May-97,M,51
20-May-97,M,49
20-May-97,F,
20-May-97,M,45
20-May-97,,
20-May-97,M,51
20-May-97,M,47
20-May-97,M,46
20-May-97,M,49
20-May-97,,
20-May-97,M,49
20-May-97,M,47
20-May-97,,
20-May-97,M,50
20-May-97,M,46
20-May-97,M,47
20-May-97,M,51
20-May-97,M,48
20-May-97,M,51
20-May-97,M,49
20-May-97,M,48
20-May-97,M,50
20-May-97,M,49
20-May-97,,
20-May-97,M,45
20-May-97,M,50
20-May-97,M,46
20-May-97,,
20-May-97,F,55
20-May-97,M,48
20-May-97,,
20-May-97,M,47
20-May-97,F,52
20-May-97,M,49
20-May-97,M,43
20-May-97,M,45
21-May-97,M,51
21-May-97,M,
21-May-97,,
21-May-97,M,47
21-May-97,M,50
21-May-97,M,47
21-May-97,M,49
21-May-97,M,44
21-May-97,M,46
21-May-97,M,46
21-May-97,M,43
21-May-97,M,51
21-May-97,M,52
21-May-97,M,50
21-May-97,M,50
21-May-97,M,
21-May-97,M,50
21-May-97,M,50
21-May-97,,
21-May-97,M,48
21-May-97,M,50
21-May-97,M,50
21-May-97,M,50
21-May-97,M,51
21-May-97,M,47
21-May-97,M,49
21-May-97,M,46
21-May-97,F,55
21-May-97,M,
21-May-97,M,50
21-May-97,M,50
21-May-97,F,56
21-May-97,,
21-May-97,F,55
21-May-97,M,50
21-May-97,M,50
21-May-97,M,49
21-May-97,M,45
21-May-97,M,49
21-May-97,M,48
21-May-97,M,47
21-May-97,M,50
21-May-97,M,47
21-May-97,,
21-May-97,M,49
21-May-97,M,51
21-May-97,M,51
21-May-97,,
21-May-97,M,50
21-May-97,M,50
21-May-97,F,48
21-May-97,M,51
21-May-97,M,46
22-May-97,M,49
22-May-97,M,48
22-May-97,M,49
22-May-97,F,55
22-May-97,M,
22-May-97,M,50
22-May-97,M,46
22-May-97,M,52
22-May-97,M,53
22-May-97,M,47
22-May-97,M,48
22-May-97,,
22-May-97,M,52
22-May-97,M,
22-May-97,,
22-May-97,M,49
22-May-97,M,51
22-May-97,M,
22-May-97,M,
22-May-97,,
22-May-97,,
22-May-97,M,50
22-May-97,M,48
22-May-97,M,48
22-May-97,,
22-May-97,M,46
22-May-97,M,
22-May-97,M,52
22-May-97,M,50
22-May-97,M,
22-May-97,M,46
22-May-97,M,51
22-May-97,M,48
22-May-97,F,56
22-May-97,M,
22-May-97,M,
22-May-97,,
22-May-97,M,50
22-May-97,M,51
22-May-97,M,50
22-May-97,M,50
22-May-97,,
22-May-97,M,48
22-May-97,M,49
22-May-97,M,
22-May-97,M,48
22-May-97,,
22-May-97,M,48
22-May-97,,
22-May-97,F,52
22-May-97,M,49
22-May-97,,
23-May-97,M,54
23-May-97,,
23-May-97,M,52
23-May-97,M,48
23-May-97,M,51
23-May-97,M,46
23-May-97,M,46
23-May-97,F,55
23-May-97,M,50
23-May-97,M,50
23-May-97,M,
23-May-97,M,
23-May-97,F,55
23-May-97,F,56
23-May-97,M,51
23-May-97,F,50
23-May-97,M,50
23-May-97,F,55
23-May-97,M,48
24-May-97,M,46
24-May-97,,
24-May-97,M,49
24-May-97,M,49
24-May-97,M,48
24-May-97,F,54
24-May-97,M,47
24-May-97,M,46
24-May-97,M,48
24-May-97,M,
24-May-97,M,
24-May-97,,
24-May-97,M,52
24-May-97,,
24-May-97,,
24-May-97,,
24-May-97,,
24-May-97,M,50
24-May-97,M,45
24-May-97,M,48
24-May-97,M,48
24-May-97,M,45
24-May-97,M,51
24-May-97,M,50
24-May-97,,
24-May-97,M,49
24-May-97,M,48
24-May-97,M,49
24-May-97,M,46
24-May-97,M,48
24-May-97,M,49
24-May-97,M,45
24-May-97,M,
24-May-97,M,49
24-May-97,M,49
24-May-97,M,47
24-May-97,M,51
24-May-97,F,56
24-May-97,F,52
24-May-97,M,50
24-May-97,,
24-May-97,F,54
24-May-97,M,46
24-May-97,M,50
24-May-97,M,52
24-May-97,M,45
24-May-97,,
24-May-97,M,46
24-May-97,,
24-May-97,,
24-May-97,M,50
24-May-97,M,51
24-May-97,M,54
24-May-97,,
24-May-97,M,50
24-May-97,,
24-May-97,,
24-May-97,M,51
24-May-97,M,53
24-May-97,M,49
24-May-97,M,50
24-May-97,,
24-May-97,,
24-May-97,M,54
24-May-97,,
24-May-97,,
24-May-97,M,50
24-May-97,M,53
24-May-97,M,50
24-May-97,M,
24-May-97,M,48
24-May-97,M,47
24-May-97,M,50
24-May-97,M,50
24-May-97,,
24-May-97,M,52
24-May-97,M,46
24-May-97,M,50
24-May-97,F,52
24-May-97,M,
24-May-97,,
24-May-97,M,50
24-May-97,F,55
24-May-97,M,52
24-May-97,M,54
24-May-97,F,57
24-May-97,,
24-May-97,F,54
24-May-97,M,50
24-May-97,,
24-May-97,,
24-May-97,M,50
24-May-97,M,51
24-May-97,,
24-May-97,,
25-May-97,M,49
25-May-97,M,49
25-May-97,M,52
25-May-97,,
25-May-97,M,50
25-May-97,,
25-May-97,M,49
25-May-97,,
25-May-97,M,50
25-May-97,M,50
25-May-97,F,52
25-May-97,,
25-May-97,,
25-May-97,M,50
25-May-97,M,49
25-May-97,,
25-May-97,,
25-May-97,M,54
25-May-97,M,49
25-May-97,M,49
25-May-97,,
25-May-97,M,50
25-May-97,M,48
25-May-97,M,48
25-May-97,,
25-May-97,M,51
25-May-97,M,50
25-May-97,M,50
25-May-97,F,56
25-May-97,M,53
25-May-97,,
25-May-97,M,49
25-May-97,F,54
25-May-97,M,
25-May-97,F,58
25-May-97,M,51
25-May-97,M,
25-May-97,,
25-May-97,,
25-May-97,M,49
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,M,47
25-May-97,,
25-May-97,M,48
25-May-97,M,47
25-May-97,F,55
25-May-97,M,50
25-May-97,M,46
25-May-97,F,55
25-May-97,M,
25-May-97,,
25-May-97,M,48
25-May-97,M,52
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,M,46
25-May-97,,
25-May-97,M,51
25-May-97,,
25-May-97,M,48
25-May-97,M,42
25-May-97,,
25-May-97,M,48
25-May-97,F,50
25-May-97,,
25-May-97,,
25-May-97,M,49
25-May-97,M,47
25-May-97,,
25-May-97,,
25-May-97,M,52
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,F,56
25-May-97,M,49
25-May-97,M,50
25-May-97,,
25-May-97,,
25-May-97,,
25-May-97,M,50
25-May-97,,
26-May-97,M,50
26-May-97,,
26-May-97,M,50
26-May-97,M,50
26-May-97,,
26-May-97,M,48
26-May-97,,
26-May-97,M,49
26-May-97,M,44
26-May-97,M,48
26-May-97,,
26-May-97,M,48
26-May-97,,
26-May-97,M,49
26-May-97,M,46
26-May-97,F,53
26-May-97,M,51
26-May-97,M,52
26-May-97,,
26-May-97,M,49
26-May-97,,
26-May-97,M,48
26-May-97,M,47
26-May-97,,
26-May-97,,
26-May-97,M,49
26-May-97,,
26-May-97,M,50
26-May-97,F,54
26-May-97,,
26-May-97,,
26-May-97,M,48
26-May-97,,
26-May-97,M,48
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,M,52
26-May-97,,
26-May-97,,
26-May-97,M,52
26-May-97,,
26-May-97,,
26-May-97,M,49
26-May-97,M,47
26-May-97,,
26-May-97,M,48
26-May-97,M,46
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,M,47
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,M,50
26-May-97,M,50
26-May-97,M,50
26-May-97,M,50
26-May-97,M,47
26-May-97,M,50
26-May-97,M,50
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,M,49
26-May-97,M,50
26-May-97,M,47
26-May-97,M,50
26-May-97,M,52
26-May-97,M,
26-May-97,M,47
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,M,53
26-May-97,M,
26-May-97,,
26-May-97,M,48
26-May-97,M,47
26-May-97,,
26-May-97,M,51
26-May-97,,
26-May-97,M,51
26-May-97,,
26-May-97,M,51
26-May-97,,
26-May-97,M,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
26-May-97,,
10-May-98,M,49
10-May-98,M,50
11-May-98,F,50
11-May-98,M,49
11-May-98,M,49
11-May-98,M,46
11-May-98,M,50
11-May-98,M,48
11-May-98,M,46
11-May-98,F,50
11-May-98,M,50
11-May-98,M,40
12-May-98,M,49
12-May-98,M,51
12-May-98,M,47
12-May-98,F,52
12-May-98,M,48
12-May-98,,
13-May-98,M,47
14-May-98,M,55
14-May-98,M,50
14-May-98,F,50
14-May-98,F,58
14-May-98,,
14-May-98,M,41
14-May-98,M,45
14-May-98,M,48
15-May-98,M,49
15-May-98,M,45
15-May-98,M,50
15-May-98,,
15-May-98,M,48
15-May-98,M,47
15-May-98,M,51
15-May-98,M,48
15-May-98,M,50
15-May-98,F,52
15-May-98,,
15-May-98,M,48
15-May-98,M,52
15-May-98,M,50
15-May-98,F,49
15-May-98,M,47
15-May-98,M,53
15-May-98,M,47
15-May-98,F,46
15-May-98,M,47
15-May-98,M,48
15-May-98,F,49
15-May-98,,
16-May-98,M,48
16-May-98,M,50
16-May-98,,
16-May-98,M,46
16-May-98,F,51
16-May-98,M,49
16-May-98,M,47
16-May-98,M,50
16-May-98,F,55
16-May-98,M,49
16-May-98,M,50
16-May-98,M,49
16-May-98,M,47
16-May-98,F,52
16-May-98,M,50
16-May-98,,
16-May-98,M,45
16-May-98,M,50
16-May-98,M,48
16-May-98,M,51
16-May-98,M,49
16-May-98,M,49
16-May-98,M,48
17-May-98,M,
17-May-98,M,47
17-May-98,M,50
17-May-98,M,
17-May-98,M,46
17-May-98,M,49
17-May-98,M,50
17-May-98,M,50
17-May-98,M,51
17-May-98,M,46
17-May-98,M,48
17-May-98,M,48
17-May-98,,
17-May-98,,
17-May-98,,
17-May-98,M,47
17-May-98,,
17-May-98,M,49
17-May-98,,
17-May-98,,
17-May-98,M,51
17-May-98,M,48
17-May-98,F,54
17-May-98,M,49
17-May-98,,
17-May-98,M,48
17-May-98,M,47
17-May-98,M,48
17-May-98,M,50
18-May-98,M,
18-May-98,F,50
18-May-98,M,47
18-May-98,M,47
18-May-98,M,47
18-May-98,M,44
18-May-98,F,51
18-May-98,M,49
18-May-98,M,50
18-May-98,M,48
18-May-98,M,
18-May-98,M,48
18-May-98,M,49
18-May-98,M,53
18-May-98,,
5-Jun-98,M,47
5-Jun-98,M,
5-Jun-98,M,43
5-Jun-98,F,54
5-Jun-98,M,48
5-Jun-98,M,51
5-Jun-98,M,48
5-Jun-98,F,49
5-Jun-98,F,54
5-Jun-98,F,54
5-Jun-98,M,51
5-Jun-98,F,53
5-Jun-98,M,55
5-Jun-98,,
5-Jun-98,,
5-Jun-98,F,51
6-Jun-98,F,53
6-Jun-98,F,52
6-Jun-98,F,54
6-Jun-98,M,
6-Jun-98,M,49
6-Jun-98,F,55
6-Jun-98,M,49
6-Jun-98,F,55
6-Jun-98,,
6-Jun-98,M,49
6-Jun-98,F,55
6-Jun-98,,
6-Jun-98,F,55
7-Jun-98,F,54
7-Jun-98,F,51
7-Jun-98,M,47
7-Jun-98,M,47
7-Jun-98,,
7-Jun-98,F,53
7-Jun-98,,
7-Jun-98,F,56
7-Jun-98,M,49
7-Jun-98,M,50
7-Jun-98,M,48
7-Jun-98,F,53
7-Jun-98,F,54
7-Jun-98,M,50
7-Jun-98,M,46
7-Jun-98,F,50
7-Jun-98,,
7-Jun-98,,
7-Jun-98,,
8-Jun-98,M,47
8-Jun-98,M,49
8-Jun-98,F,53
8-Jun-98,F,
8-Jun-98,M,
8-Jun-98,M,48
8-Jun-98,F,57
8-Jun-98,F,57
8-Jun-98,F,51
8-Jun-98,M,49
8-Jun-98,F,51
8-Jun-98,F,51
8-Jun-98,F,51
8-Jun-98,M,52
8-Jun-98,,
8-Jun-98,F,53
8-Jun-98,M,46
8-Jun-98,,
8-Jun-98,M,52
8-Jun-98,M,49
8-Jun-98,F,52
20-May-99,M,45
20-May-99,M,48
22-May-99,M,48
22-May-99,M,49
22-May-99,M,46
22-May-99,M,44
22-May-99,M,50
22-May-99,M,47
23-May-99,M,48
23-May-99,M,45
23-May-99,M,47
23-May-99,M,45
23-May-99,M,49
23-May-99,F,50
23-May-99,M,47
23-May-99,M,45
23-May-99,M,45
23-May-99,F,46
23-May-99,F,55
23-May-99,F,55
23-May-99,M,49
23-May-99,M,
23-May-99,M,48
23-May-99,M,48
23-May-99,M,49
23-May-99,M,50
23-May-99,F,51
23-May-99,M,50
23-May-99,M,50
23-May-99,M,49
23-May-99,M,48
23-May-99,M,49
23-May-99,F,53
23-May-99,F,49
23-May-99,,
23-May-99,M,50
23-May-99,M,
24-May-99,M,42
24-May-99,F,47
24-May-99,M,47
24-May-99,M,48
24-May-99,F,52
24-May-99,M,47
25-May-99,M,44
25-May-99,M,
25-May-99,F,54
25-May-99,M,
25-May-99,M,44
25-May-99,M,48
25-May-99,M,47
25-May-99,M,48
25-May-99,F,56
25-May-99,M,
25-May-99,F,52
25-May-99,F,
25-May-99,M,50
25-May-99,M,47
25-May-99,F,51
25-May-99,M,47
25-May-99,M,44
25-May-99,M,46
25-May-99,M,48
25-May-99,M,47
25-May-99,M,47
25-May-99,M,44
25-May-99,M,46
25-May-99,,
25-May-99,M,48
25-May-99,M,52
25-May-99,M,
25-May-99,F,53
25-May-99,M,44
25-May-99,M,
25-May-99,F,51
25-May-99,M,50
25-May-99,,
25-May-99,M,49
25-May-99,,
25-May-99,,
25-May-99,M,45
25-May-99,M,
25-May-99,,
25-May-99,M,49
25-May-99,M,46
25-May-99,,
25-May-99,F,52
25-May-99,,
25-May-99,,
25-May-99,F,48
25-May-99,F,51
25-May-99,,
26-May-99,M,45
26-May-99,M,49
26-May-99,,
26-May-99,F,47
26-May-99,,
26-May-99,M,47
26-May-99,M,
26-May-99,M,
26-May-99,F,56
26-May-99,F,55
26-May-99,M,
26-May-99,M,
26-May-99,F,48
26-May-99,M,
26-May-99,M,47
26-May-99,F,47
26-May-99,F,
26-May-99,M,
26-May-99,M,
26-May-99,M,47
26-May-99,M,49
26-May-99,M,43
26-May-99,F,
26-May-99,M,49
26-May-99,M,50
26-May-99,M,47
26-May-99,M,43
26-May-99,F,54
26-May-99,M,47
26-May-99,M,46
26-May-99,M,48
26-May-99,F,
26-May-99,M,49
26-May-99,M,45
26-May-99,M,43
26-May-99,F,52
26-May-99,M,44
26-May-99,M,47
26-May-99,M,
26-May-99,F,55
26-May-99,M,
26-May-99,F,52
26-May-99,M,47
26-May-99,M,43
26-May-99,F,
26-May-99,M,
26-May-99,M,48
27-May-99,M,50
27-May-99,F,49
27-May-99,F,
27-May-99,M,
27-May-99,M,47
27-May-99,M,
27-May-99,M,
27-May-99,M,
27-May-99,M,43
27-May-99,M,44
27-May-99,F,51
27-May-99,F,49
27-May-99,F,51
27-May-99,F,49
27-May-99,F,44
27-May-99,F,52
27-May-99,M,46
27-May-99,M,
27-May-99,M,
27-May-99,F,52
27-May-99,M,
27-May-99,F,
27-May-99,,
27-May-99,F,48
27-May-99,M,47
27-May-99,M,
27-May-99,F,46
27-May-99,F,
27-May-99,F,48
27-May-99,M,
27-May-99,M,48
27-May-99,M,42
27-May-99,F,
27-May-99,M,
27-May-99,F,47
27-May-99,F,50
27-May-99,F,
28-May-99,F,48
28-May-99,M,
28-May-99,M,
28-May-99,M,
28-May-99,M,46
28-May-99,M,
28-May-99,F,51
28-May-99,M,
28-May-99,M,48
28-May-99,M,46
28-May-99,M,52
28-May-99,M,
28-May-99,M,
28-May-99,,
28-May-99,M,44
28-May-99,M,44
28-May-99,M,
28-May-99,F,
28-May-99,M,
29-May-99,F,55
29-May-99,F,
29-May-99,M,48
29-May-99,M,49
29-May-99,M,
29-May-99,M,47
29-May-99,F,51
29-May-99,M,
29-May-99,M,51
29-May-99,F,47
29-May-99,F,48
29-May-99,M,48
29-May-99,M,45
29-May-99,M,
29-May-99,F,
29-May-99,M,
29-May-99,M,
30-May-99,M,45
30-May-99,F,
30-May-99,M,
30-May-99,M,48
30-May-99,M,
30-May-99,M,
30-May-99,F,52
30-May-99,M,
30-May-99,M,
30-May-99,F,46
30-May-99,F,51
30-May-99,M,45
30-May-99,M,47
30-May-99,M,45
30-May-99,M,
30-May-99,M,47
30-May-99,F,49
30-May-99,M,
30-May-99,M,47
30-May-99,M,
30-May-99,,
30-May-99,M,49
30-May-99,M,43
30-May-99,M,49
30-May-99,M,48
30-May-99,M,
30-May-99,M,
30-May-99,M,
30-May-99,M,
30-May-99,M,
30-May-99,M,
31-May-99,F,49
31-May-99,M,
31-May-99,M,
31-May-99,M,48
31-May-99,M,
31-May-99,M,
31-May-99,F,
31-May-99,M,47
31-May-99,M,
31-May-99,F,
31-May-99,F,
31-May-99,M,48
31-May-99,M,47
31-May-99,M,
31-May-99,F,50
31-May-99,M,
31-May-99,F,51
31-May-99,M,
31-May-99,M,47
31-May-99,M,
31-May-99,M,
31-May-99,F,
31-May-99,M,
31-May-99,M,
31-May-99,M,
31-May-99,M,
31-May-99,F,52
31-May-99,M,
21-May-00,M,48
21-May-00,M,49
22-May-00,M,47
22-May-00,M,46
22-May-00,M,48
22-May-00,M,49
22-May-00,M,46
22-May-00,F,53
22-May-00,M,49
22-May-00,M,47
22-May-00,F,50
22-May-00,F,49
23-May-00,M,46
23-May-00,M,52
23-May-00,M,47
23-May-00,M,47
23-May-00,M,48
23-May-00,M,44
23-May-00,M,49
23-May-00,M,48
23-May-00,M,50
23-May-00,M,47
23-May-00,M,47
23-May-00,M,48
23-May-00,M,48
23-May-00,M,45
23-May-00,M,48
23-May-00,M,49
23-May-00,M,48
23-May-00,M,47
23-May-00,M,48
23-May-00,M,49
24-May-00,M,49
24-May-00,M,
24-May-00,M,46
24-May-00,M,50
24-May-00,M,51
24-May-00,F,55
24-May-00,M,51
24-May-00,M,46
24-May-00,M,49
24-May-00,M,
24-May-00,M,44
24-May-00,M,48
24-May-00,M,
24-May-00,M,50
24-May-00,M,47
24-May-00,M,51
24-May-00,M,47
24-May-00,M,50
24-May-00,M,48
24-May-00,M,46
24-May-00,M,47
24-May-00,F,52
24-May-00,F,
24-May-00,M,50
24-May-00,M,50
24-May-00,M,49
24-May-00,M,46
24-May-00,,
24-May-00,,
24-May-00,M,50
24-May-00,M,
24-May-00,M,50
25-May-00,M,51
25-May-00,M,
25-May-00,M,50
25-May-00,F,53
25-May-00,M,43
25-May-00,M,49
25-May-00,M,
25-May-00,M,
25-May-00,F,54
25-May-00,M,47
25-May-00,F,52
25-May-00,F,54
25-May-00,M,50
26-May-00,M,48
26-May-00,M,47
26-May-00,F,52
26-May-00,M,49
26-May-00,M,
26-May-00,M,51
26-May-00,M,49
26-May-00,F,52
26-May-00,M,48
26-May-00,M,
26-May-00,F,52
26-May-00,F,53
27-May-00,M,50
27-May-00,M,50
27-May-00,M,
27-May-00,F,
27-May-00,M,
27-May-00,M,48
27-May-00,M,48
27-May-00,M,47
27-May-00,M,
27-May-00,M,49
27-May-00,M,46
27-May-00,M,49
27-May-00,M,
27-May-00,M,51
27-May-00,M,50
27-May-00,M,50
27-May-00,M,48
27-May-00,F,56
27-May-00,F,
27-May-00,M,48
27-May-00,M,48
27-May-00,M,49
28-May-00,M,48
28-May-00,,
28-May-00,M,47
28-May-00,M,48
28-May-00,M,45
28-May-00,M,49
28-May-00,M,47
28-May-00,M,49
28-May-00,M,50
28-May-00,M,49
28-May-00,M,
28-May-00,M,48
28-May-00,M,48
28-May-00,M,
28-May-00,M,
28-May-00,F,52
29-May-00,M,49
29-May-00,M,48
29-May-00,F,56
29-May-00,M,
29-May-00,M,
29-May-00,M,49
29-May-00,M,
29-May-00,M,
29-May-00,M,
29-May-00,M,
29-May-00,M,
29-May-00,M,49
29-May-00,M,
29-May-00,M,49
29-May-00,M,
29-May-00,M,
29-May-00,M,
29-May-00,M,50
29-May-00,M,
29-May-00,F,56
29-May-00,M,
29-May-00,M,
29-May-00,M,
29-May-00,F,52
29-May-00,F,56
29-May-00,M,48
29-May-00,M,46
29-May-00,M,
29-May-00,M,47
29-May-00,M,47
29-May-00,M,48
30-May-00,M,46
30-May-00,M,50
30-May-00,M,
30-May-00,M,50
30-May-00,F,53
30-May-00,F,54
30-May-00,M,49
30-May-00,M,45
30-May-00,M,48
30-May-00,M,48
30-May-00,M,
6-May-85,F,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
4-Jun-02,M,60
4-Jun-02,M,51
4-Jun-02,M,50
4-Jun-02,M,44
4-Jun-02,M,46
4-Jun-02,M,47
4-Jun-02,M,57
4-Jun-02,M,46
4-Jun-02,M,55
4-Jun-02,M,
4-Jun-02,M,58
4-Jun-02,F,68
4-Jun-02,M,52
4-Jun-02,F,52
4-Jun-02,M,49
4-Jun-02,F,55
4-Jun-02,F,58
5-Jun-02,M,46
5-Jun-02,M,53
5-Jun-02,F,54
5-Jun-02,M,58
5-Jun-02,M,49
5-Jun-02,M,49
5-Jun-02,M,48
5-Jun-02,M,50
5-Jun-02,M,
5-Jun-02,M,46
5-Jun-02,M,
5-Jun-02,M,46
5-Jun-02,M,50
5-Jun-02,M,49
5-Jun-02,,
5-Jun-02,M,53
5-Jun-02,M,48
5-Jun-02,M,51
5-Jun-02,,
6-Jun-02,F,54
6-Jun-02,M,51
6-Jun-02,M,48
6-Jun-02,M,48
6-Jun-02,,
6-Jun-02,M,52
6-Jun-02,M,47
6-Jun-02,F,55
6-Jun-02,F,55
6-Jun-02,M,48
6-Jun-02,M,47
6-Jun-02,M,49
6-Jun-02,M,49
6-Jun-02,F,52
6-Jun-02,M,
6-Jun-02,M,53
6-Jun-02,M,55
6-Jun-02,F,60
6-Jun-02,M,55
6-Jun-02,M,55
6-Jun-02,M,53
6-Jun-02,M,46
6-Jun-02,M,47
6-Jun-02,F,53
6-Jun-02,M,
6-Jun-02,F,53
6-Jun-02,M,53
6-Jun-02,F,57
6-Jun-02,F,54
7-Jun-02,M,48
7-Jun-02,M,50
7-Jun-02,F,55
7-Jun-02,M,
7-Jun-02,M,
7-Jun-02,F,60
7-Jun-02,M,47
7-Jun-02,M,49
7-Jun-02,,
7-Jun-02,M,50
7-Jun-02,M,49
7-Jun-02,M,52
7-Jun-02,F,53
7-Jun-02,,
7-Jun-02,M,50
8-Jun-02,M,49
8-Jun-02,M,50
8-Jun-02,M,50
8-Jun-02,M,50
8-Jun-02,F,53
8-Jun-02,F,58
8-Jun-02,,
8-Jun-02,M,52
8-Jun-02,M,52
8-Jun-02,M,48
8-Jun-02,M,50
23-May-04,M,52
23-May-04,M,50
23-May-04,F,56
23-May-04,M,53
23-May-04,M,51
23-May-04,M,52
23-May-04,M,51
23-May-04,M,51
23-May-04,F,55
23-May-04,M,45
23-May-04,M,
23-May-04,M,51
23-May-04,M,49
23-May-04,M,52
23-May-04,M,
23-May-04,M,
23-May-04,M,46
23-May-04,F,50
23-May-04,M,49
24-May-04,F,58
24-May-04,M,51
24-May-04,M,45
24-May-04,F,51
24-May-04,M,48
24-May-04,M,50
24-May-04,M,52
24-May-04,M,45
24-May-04,M,48
24-May-04,M,46
24-May-04,F,54
24-May-04,M,50
24-May-04,M,50
24-May-04,M,49
24-May-04,M,47
24-May-04,M,
24-May-04,M,45
24-May-04,M,47
24-May-04,M,49
24-May-04,M,50
24-May-04,M,49
24-May-04,M,49
24-May-04,F,50
24-May-04,M,
24-May-04,M,44
24-May-04,F,55
24-May-04,,
24-May-04,,
24-May-04,M,50
24-May-04,F,50
24-May-04,M,51
24-May-04,M,
24-May-04,M,50
24-May-04,M,52
24-May-04,M,53
24-May-04,M,
24-May-04,M,48
24-May-04,F,50
24-May-04,F,55
24-May-04,M,49
24-May-04,M,51
24-May-04,M,48
24-May-04,M,50
24-May-04,M,51
24-May-04,M,52
24-May-04,M,
24-May-04,M,50
24-May-04,M,53
24-May-04,F,56
24-May-04,M,51
24-May-04,M,48
24-May-04,F,53
24-May-04,M,54
24-May-04,F,53
25-May-04,F,57
25-May-04,F,
25-May-04,F,49
25-May-04,M,
25-May-04,M,45
25-May-04,M,
25-May-04,M,
25-May-04,F,52
25-May-04,M,53
25-May-04,M,50
25-May-04,F,51
25-May-04,F,54
25-May-04,F,
25-May-04,M,46
25-May-04,M,
25-May-04,F,53
25-May-04,M,47
25-May-04,M,
25-May-04,M,46
25-May-04,M,48
25-May-04,M,
25-May-04,M,
25-May-04,M,
25-May-04,M,
25-May-04,M,47
25-May-04,M,46
25-May-04,M,
25-May-04,F,50
25-May-04,M,
25-May-04,F,48
25-May-04,M,
25-May-04,M,50
25-May-04,M,
25-May-04,F,46
25-May-04,F,54
25-May-04,M,
25-May-04,M,
25-May-04,M,51
25-May-04,M,51
25-May-04,M,49
25-May-04,M,51
25-May-04,M,
25-May-04,M,50
25-May-04,M,51
25-May-04,M,51
25-May-04,M,52
25-May-04,M,49
25-May-04,F,51
25-May-04,M,48
25-May-04,M,48
25-May-04,M,48
25-May-04,M,52
25-May-04,M,49
25-May-04,M,49
25-May-04,M,
25-May-04,M,46
25-May-04,M,50
25-May-04,M,
25-May-04,M,49
25-May-04,M,49
25-May-04,M,52
25-May-04,M,50
